headline,stock,date,publisher,url
AAPL Hits All-Time High on Strong Earnings,AAPL,2025-11-29 12:06:00,MarketWatch,https://finance.example.com/news/924
BAC Beats Earnings Estimates,BAC,2025-11-29 12:19:00,MarketWatch,https://finance.example.com/news/488
AAPL Reports Record Quarterly Revenue,AAPL,2025-11-29 13:14:00,InvestorPlace,https://finance.example.com/news/1126
Insider Buying at TSLA,TSLA,2025-11-29 13:49:00,Wall Street Journal,https://finance.example.com/news/1656
WMT Shares Drop After Weak Guidance,WMT,2025-11-29 14:47:00,Wall Street Journal,https://finance.example.com/news/1375
Market Rally Lifts PFE Higher,PFE,2025-11-29 17:34:00,CNBC,https://finance.example.com/news/1008
Analysts Upgrade WMT to Buy,WMT,2025-11-29 18:34:00,InvestorPlace,https://finance.example.com/news/3
MSFT Announces Stock Buyback,MSFT,2025-11-29 19:02:00,Bloomberg,https://finance.example.com/news/509
Tech Sell-off Drags MSFT Lower,MSFT,2025-11-30 07:48:00,Reuters,https://finance.example.com/news/119
Tech Sell-off Drags AAPL Lower,AAPL,2025-11-30 08:28:00,MarketWatch,https://finance.example.com/news/1663
JPM Announces Stock Buyback,JPM,2025-11-30 09:31:00,Reuters,https://finance.example.com/news/192
Market Rally Lifts JPM Higher,JPM,2025-11-30 11:21:00,MarketWatch,https://finance.example.com/news/1284
BAC Beats Earnings Estimates,BAC,2025-11-30 14:58:00,MarketWatch,https://finance.example.com/news/170
FDA Approves MSFT Drug Application,MSFT,2025-12-01 07:06:00,InvestorPlace,https://finance.example.com/news/833
PFE Reports Record Quarterly Revenue,PFE,2025-12-01 09:00:00,Reuters,https://finance.example.com/news/1712
META Announces Stock Buyback,META,2025-12-01 09:07:00,MarketWatch,https://finance.example.com/news/1584
AAPL Expands into New Markets,AAPL,2025-12-01 09:38:00,InvestorPlace,https://finance.example.com/news/716
WMT Beats Earnings Estimates,WMT,2025-12-01 14:26:00,Zacks,https://finance.example.com/news/577
BAC Announces New Product Line,BAC,2025-12-01 17:00:00,Reuters,https://finance.example.com/news/1303
FDA Approves AAPL Drug Application,AAPL,2025-12-02 07:04:00,InvestorPlace,https://finance.example.com/news/1124
JPM Partners with Industry Leader,JPM,2025-12-02 09:04:00,Zacks,https://finance.example.com/news/195
AAPL Reports Record Quarterly Revenue,AAPL,2025-12-02 09:44:00,CNBC,https://finance.example.com/news/592
Tech Sell-off Drags WMT Lower,WMT,2025-12-02 13:14:00,Financial Times,https://finance.example.com/news/645
META Reports Record Quarterly Revenue,META,2025-12-02 18:57:00,MarketWatch,https://finance.example.com/news/768
Market Rally Lifts WMT Higher,WMT,2025-12-03 07:11:00,Financial Times,https://finance.example.com/news/515
Market Rally Lifts META Higher,META,2025-12-03 07:21:00,Reuters,https://finance.example.com/news/1578
TSLA Announces Stock Buyback,TSLA,2025-12-03 08:25:00,CNBC,https://finance.example.com/news/1515
MSFT Beats Earnings Estimates,MSFT,2025-12-03 10:45:00,Zacks,https://finance.example.com/news/1845
PFE Hits All-Time High on Strong Earnings,PFE,2025-12-03 11:51:00,Reuters,https://finance.example.com/news/1270
FDA Approves AAPL Drug Application,AAPL,2025-12-03 13:36:00,InvestorPlace,https://finance.example.com/news/1488
TSLA Hits All-Time High on Strong Earnings,TSLA,2025-12-03 13:54:00,MarketWatch,https://finance.example.com/news/655
META Misses Q3 Targets,META,2025-12-03 16:55:00,CNBC,https://finance.example.com/news/303
Analysts Upgrade TSLA to Buy,TSLA,2025-12-03 17:06:00,Financial Times,https://finance.example.com/news/339
GOOGL Beats Earnings Estimates,GOOGL,2025-12-03 17:51:00,Zacks,https://finance.example.com/news/1565
Insider Buying at PFE,PFE,2025-12-03 18:17:00,Reuters,https://finance.example.com/news/264
JPM Partners with Industry Leader,JPM,2025-12-03 18:38:00,Zacks,https://finance.example.com/news/1606
Analysts Upgrade AAPL to Buy,AAPL,2025-12-03 19:33:00,MarketWatch,https://finance.example.com/news/966
META Partners with Industry Leader,META,2025-12-04 09:01:00,InvestorPlace,https://finance.example.com/news/1955
Market Rally Lifts TSLA Higher,TSLA,2025-12-04 09:10:00,CNBC,https://finance.example.com/news/1167
AAPL Partners with Industry Leader,AAPL,2025-12-04 11:13:00,Wall Street Journal,https://finance.example.com/news/621
Tech Sell-off Drags BAC Lower,BAC,2025-12-04 12:21:00,Wall Street Journal,https://finance.example.com/news/1814
META Announces Stock Buyback,META,2025-12-04 12:55:00,Bloomberg,https://finance.example.com/news/1125
META Hits All-Time High on Strong Earnings,META,2025-12-04 13:17:00,Reuters,https://finance.example.com/news/211
WMT Beats Earnings Estimates,WMT,2025-12-04 13:37:00,MarketWatch,https://finance.example.com/news/1904
AMZN Reports Record Quarterly Revenue,AMZN,2025-12-04 15:04:00,Zacks,https://finance.example.com/news/1823
PFE Hits All-Time High on Strong Earnings,PFE,2025-12-04 15:19:00,Zacks,https://finance.example.com/news/246
FDA Approves BAC Drug Application,BAC,2025-12-04 16:32:00,CNBC,https://finance.example.com/news/845
GOOGL Shares Drop After Weak Guidance,GOOGL,2025-12-05 07:08:00,Reuters,https://finance.example.com/news/241
PFE Hits All-Time High on Strong Earnings,PFE,2025-12-05 08:41:00,Reuters,https://finance.example.com/news/799
WMT Expands into New Markets,WMT,2025-12-05 10:00:00,Financial Times,https://finance.example.com/news/1926
FDA Approves BAC Drug Application,BAC,2025-12-05 11:05:00,InvestorPlace,https://finance.example.com/news/724
PFE Partners with Industry Leader,PFE,2025-12-05 11:31:00,Financial Times,https://finance.example.com/news/872
PFE Expands into New Markets,PFE,2025-12-05 12:43:00,CNBC,https://finance.example.com/news/770
MSFT Misses Q3 Targets,MSFT,2025-12-05 14:11:00,CNBC,https://finance.example.com/news/1599
Analysts Upgrade JPM to Buy,JPM,2025-12-05 14:46:00,CNBC,https://finance.example.com/news/1277
FDA Approves MSFT Drug Application,MSFT,2025-12-05 18:36:00,MarketWatch,https://finance.example.com/news/1597
PFE CFO Steps Down,PFE,2025-12-06 08:46:00,MarketWatch,https://finance.example.com/news/87
WMT Reports Record Quarterly Revenue,WMT,2025-12-06 08:56:00,CNBC,https://finance.example.com/news/62
Analysts Upgrade META to Buy,META,2025-12-06 12:21:00,Wall Street Journal,https://finance.example.com/news/1719
AAPL Hits All-Time High on Strong Earnings,AAPL,2025-12-06 12:55:00,Financial Times,https://finance.example.com/news/1023
MSFT Announces Stock Buyback,MSFT,2025-12-06 14:39:00,Reuters,https://finance.example.com/news/987
Market Rally Lifts JPM Higher,JPM,2025-12-06 15:02:00,MarketWatch,https://finance.example.com/news/1122
Insider Buying at PFE,PFE,2025-12-06 16:13:00,Reuters,https://finance.example.com/news/1572
TSLA Announces Stock Buyback,TSLA,2025-12-07 10:09:00,InvestorPlace,https://finance.example.com/news/1645
WMT Hits All-Time High on Strong Earnings,WMT,2025-12-07 10:51:00,Wall Street Journal,https://finance.example.com/news/1875
MSFT Announces Stock Buyback,MSFT,2025-12-07 11:26:00,CNBC,https://finance.example.com/news/1419
BAC Announces Stock Buyback,BAC,2025-12-07 18:22:00,Bloomberg,https://finance.example.com/news/598
AAPL Partners with Industry Leader,AAPL,2025-12-08 10:07:00,Wall Street Journal,https://finance.example.com/news/1053
BAC Beats Earnings Estimates,BAC,2025-12-08 12:10:00,MarketWatch,https://finance.example.com/news/1492
WMT Reports Record Quarterly Revenue,WMT,2025-12-08 13:20:00,InvestorPlace,https://finance.example.com/news/88
FDA Approves TSLA Drug Application,TSLA,2025-12-08 16:25:00,Zacks,https://finance.example.com/news/1466
PFE Announces Stock Buyback,PFE,2025-12-08 16:58:00,Zacks,https://finance.example.com/news/501
MSFT Partners with Industry Leader,MSFT,2025-12-09 07:48:00,Reuters,https://finance.example.com/news/498
FDA Approves GOOGL Drug Application,GOOGL,2025-12-09 08:36:00,Wall Street Journal,https://finance.example.com/news/121
Market Rally Lifts WMT Higher,WMT,2025-12-09 08:45:00,Reuters,https://finance.example.com/news/1636
GOOGL Announces Stock Buyback,GOOGL,2025-12-09 08:47:00,Zacks,https://finance.example.com/news/1238
Market Rally Lifts PFE Higher,PFE,2025-12-09 13:21:00,Reuters,https://finance.example.com/news/135
AMZN Hits All-Time High on Strong Earnings,AMZN,2025-12-09 15:14:00,Wall Street Journal,https://finance.example.com/news/426
JPM CFO Steps Down,JPM,2025-12-09 17:51:00,InvestorPlace,https://finance.example.com/news/112
Analysts Upgrade META to Buy,META,2025-12-09 18:20:00,Wall Street Journal,https://finance.example.com/news/56
Tech Sell-off Drags JPM Lower,JPM,2025-12-09 18:51:00,Wall Street Journal,https://finance.example.com/news/76
Insider Buying at BAC,BAC,2025-12-10 08:42:00,CNBC,https://finance.example.com/news/1937
WMT Hits All-Time High on Strong Earnings,WMT,2025-12-10 14:43:00,Bloomberg,https://finance.example.com/news/1724
META Expands into New Markets,META,2025-12-10 17:23:00,Zacks,https://finance.example.com/news/34
Analysts Upgrade MSFT to Buy,MSFT,2025-12-10 17:49:00,Wall Street Journal,https://finance.example.com/news/885
BAC CFO Steps Down,BAC,2025-12-10 18:44:00,InvestorPlace,https://finance.example.com/news/230
GOOGL Shares Drop After Weak Guidance,GOOGL,2025-12-10 19:00:00,MarketWatch,https://finance.example.com/news/1848
WMT Hits All-Time High on Strong Earnings,WMT,2025-12-11 07:53:00,Bloomberg,https://finance.example.com/news/1288
GOOGL Announces New Product Line,GOOGL,2025-12-11 11:39:00,CNBC,https://finance.example.com/news/1178
Insider Buying at TSLA,TSLA,2025-12-11 14:58:00,Zacks,https://finance.example.com/news/1196
JPM Partners with Industry Leader,JPM,2025-12-11 17:47:00,Financial Times,https://finance.example.com/news/1626
GOOGL Hits All-Time High on Strong Earnings,GOOGL,2025-12-11 18:25:00,Zacks,https://finance.example.com/news/1104
FDA Approves WMT Drug Application,WMT,2025-12-11 19:19:00,Reuters,https://finance.example.com/news/455
PFE Announces New Product Line,PFE,2025-12-12 07:23:00,Wall Street Journal,https://finance.example.com/news/968
AAPL Hits All-Time High on Strong Earnings,AAPL,2025-12-12 10:24:00,Bloomberg,https://finance.example.com/news/994
Insider Buying at WMT,WMT,2025-12-12 12:56:00,Reuters,https://finance.example.com/news/1371
Market Rally Lifts MSFT Higher,MSFT,2025-12-12 14:42:00,Zacks,https://finance.example.com/news/1479
GOOGL Hits All-Time High on Strong Earnings,GOOGL,2025-12-12 14:43:00,Bloomberg,https://finance.example.com/news/1460
PFE CFO Steps Down,PFE,2025-12-12 14:44:00,InvestorPlace,https://finance.example.com/news/1084
TSLA Partners with Industry Leader,TSLA,2025-12-12 15:24:00,Financial Times,https://finance.example.com/news/197
Tech Sell-off Drags BAC Lower,BAC,2025-12-12 18:15:00,Wall Street Journal,https://finance.example.com/news/1286
Market Rally Lifts MSFT Higher,MSFT,2025-12-12 18:35:00,Wall Street Journal,https://finance.example.com/news/861
TSLA Announces Stock Buyback,TSLA,2025-12-12 19:01:00,Zacks,https://finance.example.com/news/1755
Market Rally Lifts META Higher,META,2025-12-12 19:12:00,CNBC,https://finance.example.com/news/438
MSFT Shares Drop After Weak Guidance,MSFT,2025-12-13 07:35:00,Reuters,https://finance.example.com/news/1751
GOOGL Announces Stock Buyback,GOOGL,2025-12-13 09:04:00,Reuters,https://finance.example.com/news/614
META CFO Steps Down,META,2025-12-13 12:27:00,Bloomberg,https://finance.example.com/news/814
MSFT Reports Record Quarterly Revenue,MSFT,2025-12-13 13:44:00,CNBC,https://finance.example.com/news/1990
WMT CFO Steps Down,WMT,2025-12-13 18:11:00,Financial Times,https://finance.example.com/news/1287
AMZN Partners with Industry Leader,AMZN,2025-12-14 07:44:00,MarketWatch,https://finance.example.com/news/1736
Insider Buying at WMT,WMT,2025-12-14 08:08:00,InvestorPlace,https://finance.example.com/news/591
META Expands into New Markets,META,2025-12-14 09:03:00,Financial Times,https://finance.example.com/news/1700
JPM Expands into New Markets,JPM,2025-12-14 09:59:00,Reuters,https://finance.example.com/news/1963
TSLA Expands into New Markets,TSLA,2025-12-14 14:22:00,InvestorPlace,https://finance.example.com/news/1956
FDA Approves WMT Drug Application,WMT,2025-12-14 15:09:00,Wall Street Journal,https://finance.example.com/news/1319
WMT Expands into New Markets,WMT,2025-12-14 15:21:00,Reuters,https://finance.example.com/news/81
AAPL Misses Q3 Targets,AAPL,2025-12-14 15:49:00,Wall Street Journal,https://finance.example.com/news/824
AMZN CFO Steps Down,AMZN,2025-12-14 16:28:00,Zacks,https://finance.example.com/news/317
PFE Reports Record Quarterly Revenue,PFE,2025-12-14 19:46:00,CNBC,https://finance.example.com/news/215
GOOGL Partners with Industry Leader,GOOGL,2025-12-15 10:02:00,Bloomberg,https://finance.example.com/news/411
BAC Expands into New Markets,BAC,2025-12-15 11:59:00,Financial Times,https://finance.example.com/news/1050
PFE Reports Record Quarterly Revenue,PFE,2025-12-15 13:48:00,Wall Street Journal,https://finance.example.com/news/955
AAPL Reports Record Quarterly Revenue,AAPL,2025-12-15 17:07:00,InvestorPlace,https://finance.example.com/news/1575
JPM Expands into New Markets,JPM,2025-12-15 18:35:00,MarketWatch,https://finance.example.com/news/1652
Analysts Upgrade TSLA to Buy,TSLA,2025-12-16 10:42:00,Bloomberg,https://finance.example.com/news/72
AMZN Beats Earnings Estimates,AMZN,2025-12-16 14:49:00,CNBC,https://finance.example.com/news/1070
JPM Shares Drop After Weak Guidance,JPM,2025-12-16 17:55:00,CNBC,https://finance.example.com/news/461
AMZN Announces Stock Buyback,AMZN,2025-12-17 11:14:00,Bloomberg,https://finance.example.com/news/199
GOOGL Announces New Product Line,GOOGL,2025-12-17 11:53:00,Wall Street Journal,https://finance.example.com/news/1594
Insider Buying at PFE,PFE,2025-12-17 12:58:00,Zacks,https://finance.example.com/news/1624
Analysts Upgrade BAC to Buy,BAC,2025-12-17 13:19:00,Zacks,https://finance.example.com/news/383
WMT Misses Q3 Targets,WMT,2025-12-17 14:17:00,Wall Street Journal,https://finance.example.com/news/1829
TSLA Shares Drop After Weak Guidance,TSLA,2025-12-17 16:34:00,CNBC,https://finance.example.com/news/1326
META Partners with Industry Leader,META,2025-12-17 16:51:00,Bloomberg,https://finance.example.com/news/127
Market Rally Lifts TSLA Higher,TSLA,2025-12-17 17:29:00,Bloomberg,https://finance.example.com/news/1552
META Reports Record Quarterly Revenue,META,2025-12-17 18:44:00,Financial Times,https://finance.example.com/news/1430
PFE Announces Stock Buyback,PFE,2025-12-18 07:09:00,CNBC,https://finance.example.com/news/152
MSFT Misses Q3 Targets,MSFT,2025-12-18 09:01:00,Zacks,https://finance.example.com/news/887
Insider Buying at JPM,JPM,2025-12-18 09:21:00,Zacks,https://finance.example.com/news/794
BAC Shares Drop After Weak Guidance,BAC,2025-12-18 10:59:00,MarketWatch,https://finance.example.com/news/161
Tech Sell-off Drags META Lower,META,2025-12-18 11:38:00,Bloomberg,https://finance.example.com/news/894
MSFT Announces New Product Line,MSFT,2025-12-18 11:52:00,Reuters,https://finance.example.com/news/667
AAPL Shares Drop After Weak Guidance,AAPL,2025-12-18 12:21:00,InvestorPlace,https://finance.example.com/news/1194
AMZN Misses Q3 Targets,AMZN,2025-12-18 17:00:00,MarketWatch,https://finance.example.com/news/802
AMZN Announces Stock Buyback,AMZN,2025-12-18 18:09:00,Zacks,https://finance.example.com/news/1591
JPM Expands into New Markets,JPM,2025-12-18 19:25:00,MarketWatch,https://finance.example.com/news/1815
PFE Partners with Industry Leader,PFE,2025-12-18 19:47:00,Reuters,https://finance.example.com/news/212
Analysts Upgrade JPM to Buy,JPM,2025-12-19 09:56:00,MarketWatch,https://finance.example.com/news/604
MSFT Announces Stock Buyback,MSFT,2025-12-19 12:31:00,Bloomberg,https://finance.example.com/news/1313
BAC Reports Record Quarterly Revenue,BAC,2025-12-19 16:11:00,InvestorPlace,https://finance.example.com/news/1967
AAPL Partners with Industry Leader,AAPL,2025-12-19 16:31:00,Reuters,https://finance.example.com/news/1821
BAC Misses Q3 Targets,BAC,2025-12-19 16:59:00,MarketWatch,https://finance.example.com/news/1185
Insider Buying at BAC,BAC,2025-12-19 17:15:00,Reuters,https://finance.example.com/news/1420
GOOGL Reports Record Quarterly Revenue,GOOGL,2025-12-19 18:57:00,CNBC,https://finance.example.com/news/1138
FDA Approves PFE Drug Application,PFE,2025-12-20 08:09:00,MarketWatch,https://finance.example.com/news/1262
JPM Shares Drop After Weak Guidance,JPM,2025-12-20 09:03:00,Wall Street Journal,https://finance.example.com/news/1004
Tech Sell-off Drags AAPL Lower,AAPL,2025-12-20 11:58:00,CNBC,https://finance.example.com/news/1093
MSFT Expands into New Markets,MSFT,2025-12-20 12:33:00,Reuters,https://finance.example.com/news/1368
Market Rally Lifts AAPL Higher,AAPL,2025-12-20 14:44:00,CNBC,https://finance.example.com/news/1056
BAC Shares Drop After Weak Guidance,BAC,2025-12-20 17:13:00,Financial Times,https://finance.example.com/news/1491
Market Rally Lifts MSFT Higher,MSFT,2025-12-20 17:15:00,Bloomberg,https://finance.example.com/news/126
BAC Partners with Industry Leader,BAC,2025-12-20 18:36:00,Bloomberg,https://finance.example.com/news/1098
META Partners with Industry Leader,META,2025-12-21 08:52:00,InvestorPlace,https://finance.example.com/news/544
Insider Buying at BAC,BAC,2025-12-21 09:22:00,CNBC,https://finance.example.com/news/1425
Analysts Upgrade AMZN to Buy,AMZN,2025-12-21 16:30:00,MarketWatch,https://finance.example.com/news/513
JPM CFO Steps Down,JPM,2025-12-22 08:50:00,CNBC,https://finance.example.com/news/1749
AMZN Announces New Product Line,AMZN,2025-12-22 09:44:00,Wall Street Journal,https://finance.example.com/news/1439
